날짜,년,월,일,시간,구이름,잔설처리량,비고
2011-11-01,2011,11,1,1510,서부사업소,0.0,
2011-11-01,2011,11,1,1510,광진구,0.0,
2011-11-01,2011,11,1,1510,중랑구,0.0,
2011-11-01,2011,11,1,1510,성북구,0.0,
2011-11-01,2011,11,1,1510,성동사업소,0.0,
2011-11-01,2011,11,1,1510,강동구,0.0,
2011-11-01,2011,11,1,1510,중구,0.0,
2011-11-01,2011,11,1,1510,노원구,0.0,
2011-11-01,2011,11,1,1510,종로구,0.0,
2011-11-01,2011,11,1,1510,서대문구,10.0,
2011-11-01,2011,11,1,1510,북부사업소,0.0,
2011-11-01,2011,11,1,1540,북부사업소,10.0,
2011-11-01,2011,11,1,1540,성동구,150.0,
2011-11-01,2011,11,1,1540,강동구,300.0,
2011-11-01,2011,11,1,1540,양천구,300.0,
2011-11-01,2011,11,1,1540,강북구,500.0,
2011-11-01,2011,11,1,1520,성동구,0.0,
2011-11-01,2011,11,1,1540,동작구,300.0,
2011-11-01,2011,11,1,1520,서초구,0.0,
2011-11-01,2011,11,1,1540,마포구,200.0,
2011-11-01,2011,11,1,1540,동부사업소,300.0,
2011-11-10,2011,11,10,1510,용산구,0.0,
2011-11-10,2011,11,10,1510,강동구,0.0,
2011-11-10,2011,11,10,1510,관악구,0.0,
2011-11-10,2011,11,10,1510,성북구,0.0,
2011-11-10,2011,11,10,1510,종로구,0.0,
2011-11-10,2011,11,10,1540,강북구,0.0,
2011-11-10,2011,11,10,1540,영등포구,0.0,
2011-11-10,2011,11,10,1540,송파구,100.0,
2011-11-10,2011,11,10,1540,종로구,0.0,
2011-11-10,2011,11,10,1540,양천구,200.0,
2011-11-10,2011,11,10,1540,관악구,0.0,
2011-11-10,2011,11,10,1600,서울시설공단,0.0,
2011-11-10,2011,11,10,1600,강북구,250.0,
2011-11-10,2011,11,10,1600,동대문구,0.0,
2011-11-10,2011,11,10,1600,관악구,200.0,
2011-11-11,2011,11,11,1100,양천구,0.0,
2011-11-22,2011,11,22,2140,서초구,0.0,
2011-12-01,2011,12,1,330,영등포구,0.0,
2011-12-05,2011,12,5,2210,구로구,0.0,
2011-12-05,2011,12,5,2210,강북구,0.0,
2011-12-05,2011,12,5,2210,서대문구,0.0,
2011-12-05,2011,12,5,2210,북부사업소,0.0,
2011-12-05,2011,12,5,2210,광진구,0.0,
2011-12-05,2011,12,5,2210,성동구,0.0,
2011-12-05,2011,12,5,2210,서초구,0.0,
2011-12-05,2011,12,5,2210,성북구,0.0,
2011-12-05,2011,12,5,2210,동작구,0.0,
2011-12-05,2011,12,5,2210,양천구,0.0,
2011-12-05,2011,12,5,2210,동대문구,0.0,
2011-12-09,2011,12,9,430,양천구,0.0,
2011-12-09,2011,12,9,430,성북구,0.0,
2011-12-09,2011,12,9,430,송파구,0.0,
2011-12-09,2011,12,9,430,성동사업소,0.0,
2011-12-09,2011,12,9,430,성동구,0.0,
2011-12-09,2011,12,9,430,영등포구,0.0,
2011-12-09,2011,12,9,430,강남구,0.0,
2011-12-09,2011,12,9,430,중랑구,0.0,
2011-12-09,2011,12,9,430,관악구,0.0,
2011-12-09,2011,12,9,430,동작구,0.0,
2011-12-10,2011,12,10,910,관악구,0.0,
2011-12-10,2011,12,10,910,강남구,0.0,
2011-12-10,2011,12,10,910,용산구,0.0,
2011-12-10,2011,12,10,910,북부사업소,0.0,
2011-12-10,2011,12,10,910,송파구,0.0,
2011-12-10,2011,12,10,910,성북구,0.0,
2011-12-10,2011,12,10,910,서대문구,0.0,
2011-12-10,2011,12,10,930,송파구,0.0,
2011-12-10,2011,12,10,930,강북구,0.0,
2011-12-10,2011,12,10,930,도봉구,0.0,
2011-12-10,2011,12,10,930,서부사업소,0.0,
2011-12-10,2011,12,10,930,영등포구,0.0,
2011-12-10,2011,12,10,930,서대문구,0.0,
2011-12-10,2011,12,10,930,광진구,0.0,
2011-12-10,2011,12,10,930,동대문구,0.0,
2011-12-10,2011,12,10,930,동부사업소,0.0,
2011-12-10,2011,12,10,930,서초구,0.0,
2011-12-10,2011,12,10,930,중랑구,0.0,
2011-12-10,2011,12,10,930,노원구,0.0,
2011-12-10,2011,12,10,930,양천구,0.0,
2011-12-10,2011,12,10,930,서울시설공단,0.0,
2011-12-18,2011,12,18,400,도봉구,0.0,
2011-12-18,2011,12,18,400,종로구,0.0,
2011-12-18,2011,12,18,400,남부사업소,0.0,
2011-12-18,2011,12,18,400,양천구,0.0,
2011-12-18,2011,12,18,400,영등포구,0.0,
2011-12-18,2011,12,18,400,북부사업소,0.0,
2011-12-18,2011,12,18,400,동부사업소,0.0,
2011-12-18,2011,12,18,400,성북구,0.0,
2011-12-20,2011,12,20,2000,강동구,0.0,
2011-12-20,2011,12,20,2000,서울시설공단,0.0,
2011-12-21,2011,12,21,1420,서부사업소,0.0,
2011-12-21,2011,12,21,2300,동부사업소,0.0,
2011-12-23,2011,12,23,1700,노원구,0.0,
2011-12-23,2011,12,23,1700,동작구,0.0,
2011-12-23,2011,12,23,1700,강동구,0.0,
2011-12-23,2011,12,23,2000,영등포구,0.0,
2011-12-23,2011,12,23,2000,마포구,0.0,
2011-12-24,2011,12,24,630,강서사업소,0.0,
2011-12-24,2011,12,24,630,강서구,0.0,
2011-12-24,2011,12,24,500,구로구,0.0,
2011-12-24,2011,12,24,630,광진구,0.0,
2011-12-24,2011,12,24,630,강북구,0.0,
2011-12-24,2011,12,24,630,은평구,0.0,
2011-12-28,2011,12,28,200,양천구,0.0,
2011-12-28,2011,12,28,200,관악구,0.0,
2011-12-28,2011,12,28,200,성북구,0.0,
2011-12-28,2011,12,28,200,도봉구,0.0,
2011-12-28,2011,12,28,200,마포구,0.0,
2011-12-28,2011,12,28,200,서부사업소,0.0,
2011-12-28,2011,12,28,200,강북구,0.0,
2011-12-28,2011,12,28,200,서초구,0.0,
2011-12-28,2011,12,28,200,영등포구,0.0,
2011-12-28,2011,12,28,200,송파구,0.0,
2011-12-28,2011,12,28,200,노원구,0.0,
2011-12-28,2011,12,28,1600,동부사업소,0.0,
2011-12-28,2011,12,28,1600,서초구,0.0,
2011-12-28,2011,12,28,1510,서부사업소,0.0,
2011-12-28,2011,12,28,1600,양천구,0.0,
2011-12-28,2011,12,28,1600,북부사업소,0.0,
2011-12-28,2011,12,28,1600,성동사업소,0.0,
2011-12-28,2011,12,28,1600,강북구,0.0,
2011-12-28,2011,12,28,1600,노원구,0.0,
2011-12-28,2011,12,28,1600,관악구,0.0,
2011-12-28,2011,12,28,1600,동대문구,0.0,
2011-12-28,2011,12,28,1600,도봉구,0.0,
2011-12-28,2011,12,28,1600,남부사업소,0.0,
2011-12-28,2011,12,28,1600,강남구,0.0,
2011-12-28,2011,12,28,1600,송파구,0.0,
2011-12-28,2011,12,28,1600,강서구,0.0,
2011-12-28,2011,12,28,1600,종로구,0.0,
2011-12-28,2011,12,28,1600,성북구,0.0,
2011-12-31,2011,12,31,1700,중랑구,0.0,
2011-12-31,2011,12,31,1700,성동사업소,0.0,
2011-12-31,2011,12,31,1700,금천구,0.0,
2011-12-31,2011,12,31,1700,강서구,0.0,
2011-12-31,2011,12,31,1700,강북구,0.0,
2011-12-31,2011,12,31,1700,중구,0.0,
2011-12-31,2011,12,31,1700,마포구,0.0,
2011-12-31,2011,12,31,1700,광진구,0.0,
2011-12-31,2011,12,31,1700,도봉구,0.0,
2011-12-31,2011,12,31,1700,성동구,0.0,
2011-12-31,2011,12,31,1700,용산구,0.0,
2011-12-31,2011,12,31,1700,서대문구,0.0,
2011-12-31,2011,12,31,1700,남부사업소,0.0,
2011-12-31,2011,12,31,1700,동작구,0.0,
2011-12-31,2011,12,31,1700,성북구,0.0,
2011-12-31,2011,12,31,1700,북부사업소,0.0,
2011-12-31,2011,12,31,1700,강서사업소,0.0,
2011-12-31,2011,12,31,1700,강남구,0.0,
2011-12-31,2011,12,31,1700,은평구,0.0,
2011-12-31,2011,12,31,1700,양천구,0.0,
2011-12-31,2011,12,31,1700,노원구,0.0,
2011-12-31,2011,12,31,1700,구로구,0.0,
2011-12-31,2011,12,31,1700,서초구,0.0,
2011-12-31,2011,12,31,1700,서부사업소,0.0,
2011-12-31,2011,12,31,1700,종로구,0.0,
2011-12-31,2011,12,31,1700,동부사업소,0.0,
2011-12-31,2011,12,31,1700,관악구,0.0,
2011-12-31,2011,12,31,1700,서울시설공단,0.0,
2011-12-31,2011,12,31,1700,동대문구,0.0,
2011-12-31,2011,12,31,1700,송파구,0.0,
2011-12-31,2011,12,31,1700,영등포구,0.0,
2011-12-31,2011,12,31,1700,강동구,0.0,
2012-01-01,2012,1,1,1030,동대문구,0.0,
2012-01-01,2012,1,1,1030,금천구,0.0,
2012-01-01,2012,1,1,1030,양천구,0.0,
2012-01-01,2012,1,1,1030,도봉구,0.0,
2012-01-01,2012,1,1,1030,은평구,0.0,
2012-01-01,2012,1,1,1030,관악구,0.0,
2012-01-01,2012,1,1,1030,서초구,0.0,
2012-01-01,2012,1,1,1030,서대문구,0.0,
2012-01-01,2012,1,1,1030,강남구,0.0,
2012-01-01,2012,1,1,1030,강서구,0.0,
2012-01-01,2012,1,1,1030,강서사업소,0.0,
2012-01-01,2012,1,1,1030,중랑구,0.0,
2012-01-01,2012,1,1,1030,강북구,0.0,
2012-01-01,2012,1,1,1030,영등포구,0.0,
2012-01-01,2012,1,1,1030,마포구,0.0,
2012-01-01,2012,1,1,1030,강동구,0.0,
2012-01-01,2012,1,1,1030,남부사업소,0.0,
2012-01-01,2012,1,1,1030,성동사업소,0.0,
2012-01-01,2012,1,1,1030,광진구,0.0,
2012-01-01,2012,1,1,1030,중구,0.0,
2012-01-01,2012,1,1,1030,서부사업소,0.0,
2012-01-01,2012,1,1,1030,동작구,0.0,
2012-01-01,2012,1,1,1030,성북구,0.0,
2012-01-01,2012,1,1,1030,성동구,0.0,
2012-01-01,2012,1,1,1030,동부사업소,0.0,
2012-01-01,2012,1,1,1030,북부사업소,0.0,
2012-01-01,2012,1,1,1030,서울시설공단,0.0,
2012-01-01,2012,1,1,1030,구로구,0.0,
2012-01-01,2012,1,1,1030,용산구,0.0,
2012-01-01,2012,1,1,1030,종로구,0.0,
2012-01-01,2012,1,1,1030,노원구,0.0,
2012-01-03,2012,1,3,810,성동사업소,0.0,
2012-01-03,2012,1,3,810,북부사업소,0.0,
2012-01-03,2012,1,3,810,동대문구,0.0,
2012-01-03,2012,1,3,810,노원구,0.0,
2012-01-03,2012,1,3,810,중랑구,0.0,
2012-01-03,2012,1,3,810,강북구,0.0,
2012-01-03,2012,1,3,810,양천구,0.0,
2012-01-03,2012,1,3,810,도봉구,0.0,
2012-01-03,2012,1,3,810,마포구,0.0,
2012-01-03,2012,1,3,810,은평구,0.0,
2012-01-03,2012,1,3,810,관악구,0.0,
2012-01-03,2012,1,3,810,송파구,0.0,
2012-01-03,2012,1,3,810,서초구,0.0,
2012-01-03,2012,1,3,810,강동구,0.0,
2012-01-03,2012,1,3,810,강서사업소,0.0,
2012-01-03,2012,1,3,810,동작구,0.0,
2012-01-03,2012,1,3,810,남부사업소,0.0,
2012-01-03,2012,1,3,810,금천구,0.0,
2012-01-03,2012,1,3,810,성북구,0.0,
2012-01-03,2012,1,3,810,성동구,0.0,
2012-01-03,2012,1,3,810,구로구,0.0,
2012-01-03,2012,1,3,810,용산구,0.0,
2012-01-03,2012,1,3,810,영등포구,0.0,
2012-01-03,2012,1,3,810,동부사업소,0.0,
2012-01-03,2012,1,3,810,중구,0.0,
2012-01-03,2012,1,3,810,광진구,0.0,
2012-01-03,2012,1,3,810,서부사업소,0.0,
2012-01-03,2012,1,3,810,강남구,0.0,
2012-01-03,2012,1,3,810,서대문구,0.0,
2012-01-03,2012,1,3,810,종로구,0.0,
2012-01-03,2012,1,3,810,강서구,0.0,
2012-01-03,2012,1,3,810,서울시설공단,0.0,
2012-01-03,2012,1,3,2030,서울시설공단,0.0,
2012-01-03,2012,1,3,2030,강서구,0.0,
2012-01-03,2012,1,3,2030,금천구,0.0,
2012-01-03,2012,1,3,2030,관악구,0.0,
2012-01-03,2012,1,3,2030,종로구,0.0,
2012-01-03,2012,1,3,2030,강남구,0.0,
2012-01-03,2012,1,3,2030,강서사업소,0.0,
2012-01-03,2012,1,3,2030,동작구,0.0,
2012-01-04,2012,1,4,800,성동사업소,0.0,
2012-01-12,2012,1,12,1400,금천구,0.0,
2012-01-12,2012,1,12,1400,양천구,0.0,
2012-01-12,2012,1,12,1400,도봉구,0.0,
2012-01-12,2012,1,12,1400,중구,0.0,
2012-01-12,2012,1,12,1400,마포구,0.0,
2012-01-12,2012,1,12,1400,용산구,0.0,
2012-01-12,2012,1,12,1400,강서사업소,0.0,
2012-01-12,2012,1,12,1400,강서구,0.0,
2012-01-12,2012,1,12,1400,구로구,0.0,
2012-01-12,2012,1,12,1400,강북구,0.0,
2012-01-12,2012,1,12,1400,광진구,0.0,
2012-01-12,2012,1,12,1400,노원구,0.0,
2012-01-12,2012,1,12,1400,동작구,0.0,
2012-01-12,2012,1,12,1400,관악구,0.0,
2012-01-12,2012,1,12,1400,중랑구,0.0,
2012-01-12,2012,1,12,1400,성북구,0.0,
2012-01-12,2012,1,12,1400,서초구,0.0,
2012-01-12,2012,1,12,1400,북부사업소,0.0,
2012-01-12,2012,1,12,1400,영등포구,0.0,
2012-01-12,2012,1,12,1400,서울시설공단,0.0,
2010-12-16,2010,12,16,1800,강동구,0.0,
2010-12-16,2010,12,16,1800,성북구,0.0,
2010-12-16,2010,12,16,1800,용산구,0.0,
2010-12-16,2010,12,16,1800,양천구,0.0,
2010-12-16,2010,12,16,1800,강서사업소,0.0,
2010-12-16,2010,12,16,1800,성동구,0.0,
2010-12-16,2010,12,16,1800,강북구,0.0,
2010-12-16,2010,12,16,1800,서부사업소,0.0,
2010-12-16,2010,12,16,1800,마포구,0.0,
2010-12-16,2010,12,16,1800,서초구,0.0,
2010-12-16,2010,12,16,1800,노원구,0.0,
2010-12-16,2010,12,16,2300,은평구,0.0,
2010-12-17,2010,12,17,200,영등포구,0.0,
2010-12-17,2010,12,17,400,은평구,0.0,
2010-12-17,2010,12,17,400,송파구,0.0,
2010-12-17,2010,12,17,400,동작구,0.0,
2010-12-17,2010,12,17,900,영등포구,0.0,
2010-12-17,2010,12,17,900,은평구,0.0,
2010-12-17,2010,12,17,900,동작구,0.0,
2010-12-17,2010,12,17,900,강북구,0.0,
2010-12-26,2010,12,26,910,중랑구,0.0,
2010-12-26,2010,12,26,910,금천구,0.0,
2010-12-26,2010,12,26,910,성동구,0.0,
2010-12-27,2010,12,27,1430,노원구,0.0,
2010-12-27,2010,12,27,1430,동대문구,0.0,
2010-12-27,2010,12,27,1430,강남구,0.0,
2010-12-27,2010,12,27,1430,금천구,0.0,
2010-12-27,2010,12,27,1510,동작구,0.0,
2010-12-27,2010,12,27,1510,양천구,0.0,
2010-12-27,2010,12,27,1510,서대문구,0.0,
2010-12-27,2010,12,27,1510,성동사업소,0.0,
2010-12-27,2010,12,27,1510,강서사업소,0.0,
2010-12-27,2010,12,27,1510,종로구,0.0,
2010-12-27,2010,12,27,1830,성동구,0.0,
2010-12-27,2010,12,27,1830,서초구,0.0,
2010-12-27,2010,12,27,1830,노원구,0.0,
2010-12-27,2010,12,27,1830,강서구,0.0,
2010-12-27,2010,12,27,1830,북부사업소,0.0,
2010-12-27,2010,12,27,1830,도봉구,0.0,
2010-12-27,2010,12,27,1830,중구,0.0,
2010-12-27,2010,12,27,1830,마포구,0.0,
2010-12-27,2010,12,27,1830,동작구,0.0,
2010-12-27,2010,12,27,1830,강남구,0.0,
2010-12-28,2010,12,28,100,은평구,0.0,
2010-12-28,2010,12,28,100,동대문구,0.0,
2010-12-28,2010,12,28,100,영등포구,0.0,
2010-12-28,2010,12,28,100,강서사업소,0.0,
2010-12-28,2010,12,28,930,북부사업소,0.0,
2010-12-28,2010,12,28,930,성동사업소,0.0,
2010-12-28,2010,12,28,930,광진구,0.0,
2010-12-28,2010,12,28,930,동작구,0.0,
2010-12-28,2010,12,28,930,서대문구,0.0,
2010-12-28,2010,12,28,930,성동구,0.0,
2010-12-28,2010,12,28,1800,중랑구,0.0,
2010-12-28,2010,12,28,1800,성동사업소,0.0,
2010-12-28,2010,12,28,1800,동대문구,0.0,
2010-12-28,2010,12,28,1800,강서사업소,0.0,
2010-12-28,2010,12,28,1800,서초구,0.0,
2010-12-28,2010,12,28,1800,마포구,0.0,
2010-12-28,2010,12,28,1800,광진구,0.0,
2010-12-29,2010,12,29,1900,남부사업소,0.0,
2010-12-30,2010,12,30,900,성북구,0.0,
2010-12-30,2010,12,30,900,강서사업소,0.0,
2010-12-30,2010,12,30,900,강서구,0.0,
2010-12-30,2010,12,30,900,강북구,0.0,
2010-12-30,2010,12,30,900,은평구,250.0,
2010-12-30,2010,12,30,900,동작구,120.0,
2010-12-30,2010,12,30,900,동부사업소,0.0,
2010-12-30,2010,12,30,900,관악구,70.0,
2010-12-30,2010,12,30,900,강남구,0.0,
2011-01-05,2011,1,5,10,서울시설공단,0.0,
2011-01-05,2011,1,5,10,금천구,0.0,
2011-01-05,2011,1,5,10,동부사업소,0.0,
2011-01-05,2011,1,5,10,북부사업소,0.0,
2011-01-05,2011,1,5,10,종로구,0.0,
2011-01-05,2011,1,5,10,서대문구,0.0,
2011-01-05,2011,1,5,10,성북구,0.0,
2011-01-05,2011,1,5,10,동대문구,0.0,
2011-01-08,2011,1,8,1100,성북구,0.0,
2011-01-08,2011,1,8,1100,구로구,0.0,
2011-01-08,2011,1,8,1100,노원구,0.0,
2011-01-08,2011,1,8,1100,서울시설공단,0.0,
2011-01-08,2011,1,8,1100,종로구,0.0,
2011-01-08,2011,1,8,1100,강서구,0.0,
2011-01-11,2011,1,11,330,구로구,0.0,
2011-01-11,2011,1,11,330,중구,0.0,
2011-01-11,2011,1,11,330,성동구,0.0,
2011-01-11,2011,1,11,330,서대문구,0.0,
2011-01-11,2011,1,11,330,관악구,0.0,
2011-01-11,2011,1,11,330,중랑구,0.0,
2011-01-11,2011,1,11,330,서부사업소,0.0,
2011-01-11,2011,1,11,910,노원구,0.0,
2011-01-11,2011,1,11,910,서울시설공단,0.0,
2011-01-11,2011,1,11,910,성동구,0.0,
2011-01-11,2011,1,11,1330,관악구,0.0,
2011-01-11,2011,1,11,1330,강서사업소,0.0,
2011-01-11,2011,1,11,1330,성동구,0.0,
2011-01-11,2011,1,11,1330,동작구,0.0,
2011-01-11,2011,1,11,1330,은평구,0.0,
2011-01-11,2011,1,11,1330,구로구,0.0,
2011-01-11,2011,1,11,1930,성북구,0.0,
2011-01-11,2011,1,11,1930,양천구,0.0,
2011-01-11,2011,1,11,1930,송파구,0.0,
2011-01-11,2011,1,11,1930,광진구,0.0,
2011-01-11,2011,1,11,1930,구로구,0.0,
2011-01-11,2011,1,11,2200,관악구,40.0,
2011-01-11,2011,1,11,2200,북부사업소,0.0,
2011-01-11,2011,1,11,2200,남부사업소,0.0,
2011-01-11,2011,1,11,2200,서초구,0.0,
2011-01-11,2011,1,11,2200,도봉구,0.0,
2011-01-11,2011,1,11,2200,성북구,0.0,
2011-01-11,2011,1,11,2200,강서사업소,0.0,
2011-01-11,2011,1,11,2200,종로구,0.0,
2011-01-11,2011,1,11,2200,금천구,0.0,
2010-11-08,2010,11,8,959,용산구,0.0,
2010-11-08,2010,11,8,959,성동구,0.0,
2010-11-08,2010,11,8,1448,종로구,0.0,
2010-11-08,2010,11,8,1603,성동구,0.0,
2010-11-08,2010,11,8,1603,양천구,0.0,
2010-11-08,2010,11,8,1604,강서구,0.0,
2010-11-08,2010,11,8,1603,광진구,0.0,
2010-11-08,2010,11,8,1604,용산구,0.0,
2010-11-08,2010,11,8,1614,강서사업소,0.0,
2010-11-08,2010,11,8,1611,중랑구,0.0,
2010-11-08,2010,11,8,1614,강남구,0.0,
2010-11-08,2010,11,8,1621,서대문구,1000.0,
2010-11-08,2010,11,8,1621,종로구,0.0,
2010-11-08,2010,11,8,1621,강동구,0.0,
2010-11-08,2010,11,8,1624,관악구,0.0,
2010-11-08,2010,11,8,1622,성동사업소,0.0,
2010-11-08,2010,11,8,1611,북부사업소,0.0,
2010-11-08,2010,11,8,1625,금천구,0.0,
2010-11-08,2010,11,8,1627,남부사업소,0.0,
2010-11-08,2010,11,8,1628,영등포구,0.0,
2010-11-08,2010,11,8,1630,노원구,0.0,
2010-11-08,2010,11,8,1631,마포구,0.0,
2010-11-08,2010,11,8,1633,성동사업소,0.0,
2010-11-08,2010,11,8,1631,송파구,0.0,
2010-11-08,2010,11,8,1633,서대문구,5000.0,
2010-11-08,2010,11,8,1632,강북구,0.0,
2010-11-08,2010,11,8,1634,남부사업소,0.0,
2010-11-08,2010,11,8,1631,중구,0.0,
2010-11-08,2010,11,8,1635,성동구,0.0,
2010-11-08,2010,11,8,1634,강동구,0.0,
2010-11-08,2010,11,8,1634,동부사업소,0.0,
2010-11-08,2010,11,8,1633,강서구,0.0,
2010-11-08,2010,11,8,1636,광진구,0.0,
2010-11-08,2010,11,8,1638,동부사업소,0.0,
2010-11-08,2010,11,8,1639,강남구,0.0,
2010-11-08,2010,11,8,1639,강북구,0.0,
2010-11-08,2010,11,8,1641,양천구,0.0,
2010-11-08,2010,11,8,1640,중구,0.0,
2010-11-08,2010,11,8,1638,구로구,0.0,
2010-11-08,2010,11,8,1642,은평구,0.0,
2010-11-08,2010,11,8,1642,구로구,0.0,
2010-11-08,2010,11,8,1642,중랑구,50.0,
2010-11-08,2010,11,8,1645,은평구,0.0,
2010-11-08,2010,11,8,1645,동작구,10.0,
2010-11-08,2010,11,8,1647,동대문구,0.0,
2010-11-08,2010,11,8,1648,북부사업소,0.0,
2010-11-08,2010,11,8,1644,금천구,0.0,
2010-11-08,2010,11,8,1649,동대문구,0.0,
2010-11-08,2010,11,8,1650,동작구,20.0,
2010-11-08,2010,11,8,1649,서초구,3000.0,
2010-11-08,2010,11,8,1650,용산구,100.0,
2010-11-08,2010,11,8,1654,서초구,1200.0,
2010-11-08,2010,11,8,1658,서부사업소,0.0,
2010-11-08,2010,11,8,1658,마포구,0.0,
2010-11-08,2010,11,8,2341,양천구,0.0,
2010-11-08,2010,11,8,2351,송파구,0.0,
2010-11-08,2010,11,8,2300,송파구,0.0,
2010-11-09,2010,11,9,7,성동구,0.0,
2010-11-09,2010,11,9,21,구로구,0.0,
2010-11-09,2010,11,9,22,성동사업소,0.0,
2010-11-09,2010,11,9,33,동작구,0.0,
2010-11-09,2010,11,9,49,중구,0.0,
2010-11-09,2010,11,9,116,강북구,0.0,
2010-11-09,2010,11,9,232,동부사업소,0.0,
2010-11-09,2010,11,9,232,용산구,0.0,
2010-11-09,2010,11,9,234,광진구,0.0,
2010-11-09,2010,11,9,234,북부사업소,0.0,
2010-11-09,2010,11,9,238,강동구,0.0,
2010-11-09,2010,11,9,238,종로구,0.0,
2010-11-09,2010,11,9,259,강서사업소,0.0,
2010-11-09,2010,11,9,321,서대문구,0.0,
2010-11-09,2010,11,9,322,강서구,0.0,
2010-11-09,2010,11,9,324,관악구,0.0,
2010-11-09,2010,11,9,328,서초구,0.0,
2010-11-09,2010,11,9,333,서부사업소,0.0,
2010-11-09,2010,11,9,343,금천구,0.0,
2010-11-09,2010,11,9,358,강남구,0.0,
2010-11-09,2010,11,9,401,영등포구,0.0,
2010-11-09,2010,11,9,416,마포구,0.0,
2010-11-09,2010,11,9,425,동대문구,0.0,
2010-11-09,2010,11,9,437,중랑구,0.0,
2010-11-09,2010,11,9,442,남부사업소,0.0,
2010-11-09,2010,11,9,450,남부사업소,0.0,
2010-11-09,2010,11,9,517,도봉구,0.0,
2010-11-08,2010,11,8,2100,은평구,0.0,
2010-11-09,2010,11,9,616,노원구,0.0,
2010-11-09,2010,11,9,645,성북구,0.0,
2010-11-09,2010,11,9,1941,영등포구,0.0,
2010-11-09,2010,11,9,2231,성동사업소,0.0,
2010-11-09,2010,11,9,2256,중구,0.0,
2010-11-10,2010,11,10,1309,성북구,0.0,
2010-11-10,2010,11,10,1408,강서구,0.0,
2010-11-10,2010,11,10,1408,관악구,0.0,
2010-11-10,2010,11,10,1408,성동사업소,0.0,
2010-11-10,2010,11,10,1409,강서구,0.0,
2010-11-10,2010,11,10,1410,중구,0.0,
2010-11-10,2010,11,10,1407,강동구,0.0,
2010-11-10,2010,11,10,1410,북부사업소,0.0,
2010-11-10,2010,11,10,1409,강북구,0.0,
2010-11-10,2010,11,10,1413,성동구,0.0,
2010-11-10,2010,11,10,1411,서부사업소,0.0,
2010-11-10,2010,11,10,1411,남부사업소,0.0,
2010-11-10,2010,11,10,1411,금천구,0.0,
2010-11-10,2010,11,10,1408,중랑구,100.0,
2010-11-10,2010,11,10,1411,양천구,0.0,
2010-11-10,2010,11,10,1415,강서사업소,0.0,
2010-11-10,2010,11,10,1417,영등포구,0.0,
2010-11-10,2010,11,10,1417,은평구,0.0,
2010-11-10,2010,11,10,1418,구로구,0.0,
2010-11-10,2010,11,10,1418,check,0.0,
2010-11-10,2010,11,10,1420,종로구,0.0,
2010-11-10,2010,11,10,1421,동부사업소,0.0,
2010-11-10,2010,11,10,1425,서대문구,0.0,
2010-11-10,2010,11,10,1430,강서사업소,0.0,
2010-11-10,2010,11,10,1430,용산구,0.0,
2010-11-10,2010,11,10,1430,노원구,0.0,
2010-11-10,2010,11,10,1431,노원구,0.0,
2010-11-10,2010,11,10,1431,용산구,0.0,
2010-11-10,2010,11,10,1433,관악구,0.0,
2010-11-10,2010,11,10,1431,강서구,0.0,
2010-11-10,2010,11,10,1434,서부사업소,0.0,
2010-11-10,2010,11,10,1431,강동구,0.0,
2010-11-10,2010,11,10,1436,성동사업소,0.0,
2010-11-10,2010,11,10,1434,남부사업소,0.0,
2010-11-10,2010,11,10,1431,광진구,0.0,
2010-11-10,2010,11,10,1436,강북구,0.0,
2010-11-10,2010,11,10,1436,광진구,0.0,
2010-11-10,2010,11,10,1439,금천구,0.0,
2010-11-10,2010,11,10,1437,서대문구,0.0,
2010-11-10,2010,11,10,1438,강북구,0.0,
2010-11-10,2010,11,10,1438,북부사업소,150.0,
2010-11-10,2010,11,10,1440,은평구,0.0,
2010-11-10,2010,11,10,1440,동대문구,0.0,
2010-11-10,2010,11,10,1438,강남구,0.0,
2010-11-10,2010,11,10,1441,동대문구,0.0,
2010-11-10,2010,11,10,1434,동부사업소,0.0,
2010-11-10,2010,11,10,1443,영등포구,0.0,
2010-11-10,2010,11,10,1443,동작구,0.0,
2010-11-10,2010,11,10,1443,송파구,0.0,
2010-11-10,2010,11,10,1444,양천구,0.0,
2010-11-10,2010,11,10,1440,중구,0.0,
2010-11-10,2010,11,10,1446,도봉구,0.0,
2010-11-10,2010,11,10,1447,강서구,0.0,
2010-11-10,2010,11,10,1448,check,0.0,
2010-11-10,2010,11,10,1447,도봉구,0.0,
2010-11-10,2010,11,10,1449,성북구,0.0,
2010-11-10,2010,11,10,1450,서초구,1200.0,
2010-11-10,2010,11,10,1451,서초구,3000.0,
2010-11-10,2010,11,10,1452,check,0.0,
2010-11-10,2010,11,10,1453,마포구,0.0,
2010-11-10,2010,11,10,1455,마포구,0.0,
2010-11-10,2010,11,10,1458,마포구,0.0,
2010-11-10,2010,11,10,1458,중랑구,0.0,
